	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
1477	0.4	0.184	-9.041	0.0325	0.93	7.73e-05	0.0899	0.128	135.763	182707.0
1478	0.674	0.58	-4.866	0.0311	0.0609	0.0	0.159	0.0759	121.987	259672.0
1479	0.63	0.806	-3.949	0.0352	0.0025	0.0062	0.11	0.358	130.008	180893.0
1480	0.73	0.868	-7.325	0.0288	0.0632	0.0661	0.318	0.923	148.217	350400.0
1481	0.5	0.501	-8.284	0.0376	0.462	0.0	0.26	0.623	144.438	153800.0
1482	0.798	0.625	-9.689	0.0548	0.00547	7.98e-05	0.103	0.858	93.764	211213.0
1483	0.84	0.56	-10.53	0.21	0.00195	0.00417	0.633	0.775	111.815	261853.0
1484	0.563	0.75	-4.496	0.127	0.113	0.0	0.0788	0.812	173.906	222920.0
1485	0.548	0.294	-17.112	0.0333	0.332	3.34e-06	0.0392	0.491	76.698	256173.0
1486	0.549	0.947	-5.141	0.0702	0.00191	0.0322	0.333	0.38	139.747	213413.0
1487	0.526	0.358	-7.239	0.0243	0.525	0.0	0.0942	0.399	78.989	238027.0
1488	0.546	0.895	-7.189	0.0579	0.0819	1.42e-05	0.0768	0.494	174.089	220707.0
1489	0.702	0.901	-4.45	0.0264	0.426	0.00153	0.0368	0.919	97.862	236973.0
1490	0.632	0.518	-6.126	0.0313	0.107	0.0	0.354	0.427	90.007	249147.0
1491	0.796	0.629	-12.217	0.077	0.0525	0.928	0.0934	0.55	117.499	180373.0
1492	0.372	0.833	-4.533	0.0568	0.0273	0.0	0.111	0.502	184.383	232360.0
1493	0.554	0.893	-4.381	0.0357	0.000648	0.0106	0.176	0.21	131.971	214545.0
1494	0.731	0.748	-5.759	0.0966	0.0201	0.0	0.0732	0.745	122.947	223253.0
1495	0.744	0.502	-7.705	0.0359	0.179	0.000172	0.19	0.655	112.345	348227.0
1496	0.535	0.65	-6.328	0.0554	0.379	0.0	0.14	0.61	117.188	179600.0
1497	0.612	0.6	-10.945	0.0327	0.15	3.04e-06	0.222	0.471	111.203	251800.0
1498	0.753	0.732	-9.289	0.036	0.0458	0.0101	0.294	0.82	112.012	183856.0
1499	0.694	0.716	-7.468	0.0513	0.00909	0.000814	0.0772	0.889	121.427	337187.0
1500	0.967	0.583	-5.562	0.0789	0.0584	0.0	0.0519	0.964	117.0	242733.0
1501	0.592	0.646	-8.138	0.0823	0.458	9.95e-06	0.377	0.784	179.92	185187.0
1502	0.779	0.759	-12.799	0.0387	0.236	0.046	0.132	0.838	124.983	234973.0
1503	0.801	0.723	-4.985	0.0689	0.0713	0.154	0.0675	0.883	109.03	180518.0
1504	0.665	0.502	-11.045	0.0258	0.586	0.0	0.19	0.81	88.295	341973.0
1505	0.51	0.726	-7.0	0.0337	0.265	0.0	0.0911	0.489	146.553	241000.0
1506	0.314	0.797	-9.026	0.038	0.0057	5.59e-05	0.0718	0.569	145.393	351627.0
1507	0.582	0.868	-7.723	0.0743	0.366	4.09e-06	0.454	0.556	113.222	222427.0
1508	0.76	0.464	-11.193	0.0328	0.216	9.35e-06	0.336	0.45	98.133	284667.0
1509	0.555	0.698	-8.874	0.0287	0.403	0.0	0.0851	0.816	168.12	277267.0
1510	0.575	0.489	-7.428	0.0273	0.672	0.000646	0.119	0.3	136.662	202467.0
1511	0.824	0.631	-2.791	0.0809	0.237	0.000116	0.0531	0.678	171.965	197721.0
1512	0.7	0.802	-6.966	0.037	0.0422	0.17	0.239	0.445	97.189	286170.0
1513	0.629	0.681	-11.54	0.0415	0.223	0.00105	0.0753	0.899	96.801	392907.0
1514	0.541	0.401	-10.499	0.0365	0.576	0.0	0.164	0.24	152.943	289160.0
1515	0.899	0.459	-15.557	0.0366	0.322	0.00406	0.165	0.962	115.09	302693.0
1516	0.842	0.882	-4.96	0.0442	0.000914	0.0112	0.0999	0.374	123.068	214307.0
1517	0.668	0.779	-11.089	0.0325	0.0025	0.000347	0.139	0.963	140.873	245467.0
1518	0.851	0.583	-11.022	0.286	0.0506	0.0	0.236	0.956	95.048	265102.0
1519	0.729	0.989	-4.613	0.049	0.0102	4.45e-05	0.443	0.84	126.47	352906.0
1520	0.881	0.738	-9.124	0.0406	0.189	0.00205	0.0602	0.958	121.956	451427.0
1521	0.518	0.417	-13.268	0.0325	0.58	0.0	0.0722	0.311	97.63	330267.0
1522	0.242	0.824	-4.151	0.0481	0.000605	1.4e-05	0.286	0.503	119.036	228893.0
1523	0.927	0.721	-12.561	0.0908	0.422	4.36e-05	0.0422	0.965	103.018	249382.0
1524	0.845	0.709	-6.436	0.0564	0.0456	0.0	0.0628	0.861	99.994	221133.0
1525	0.877	0.6	-4.577	0.0813	0.021	5.38e-05	0.244	0.176	149.996	140859.0
1526	0.594	0.5	-10.656	0.0274	0.0137	4.86e-05	0.0931	0.336	95.075	180174.0
1527	0.686	0.909	-3.742	0.055	0.117	0.0095	0.742	0.716	125.435	218200.0
1528	0.384	0.917	-5.764	0.035	1.1e-05	0.927	0.101	0.48	162.128	297800.0
1529	0.746	0.622	-6.517	0.0343	0.141	0.54	0.124	0.0832	119.973	160560.0
1530	0.569	0.985	-4.101	0.0784	0.000976	0.0	0.828	0.861	138.014	181280.0
1531	0.609	0.581	-10.854	0.277	0.509	0.0	0.283	0.528	102.964	196204.0
1532	0.47	0.524	-7.416	0.0241	0.612	0.000395	0.101	0.222	169.925	222733.0
1533	0.47	0.794	-5.168	0.0324	0.629	0.271	0.141	0.291	148.161	222773.0
1534	0.592	0.522	-7.586	0.0283	0.0496	8.8e-05	0.109	0.567	119.877	216533.0
1535	0.464	0.813	-6.185	0.0416	0.0153	0.0	0.254	0.515	75.977	222533.0
1536	0.501	0.519	-5.88	0.0409	0.109	0.0	0.454	0.168	133.99	195707.0
1537	0.574	0.913	-4.793	0.133	0.061	0.00158	0.156	0.423	115.728	208400.0
1538	0.672	0.448	-11.43	0.135	0.471	0.000145	0.132	0.535	76.007	180000.0
1539	0.564	0.634	-4.998	0.0276	0.038	0.0	0.211	0.341	127.993	262240.0
1540	0.494	0.839	-8.79	0.0647	0.0534	0.0706	0.253	0.219	126.329	302400.0
1541	0.4	0.563	-10.233	0.0307	0.17	0.0	0.133	0.442	138.006	245733.0
1542	0.689	0.722	-8.575	0.0313	0.0034	0.041	0.0488	0.97	123.145	211146.0
1543	0.672	0.759	-5.93	0.0766	0.0524	0.0	0.0303	0.861	113.007	248000.0
1544	0.785	0.646	-9.713	0.0525	0.0223	0.00341	0.0573	0.863	115.481	230093.0
1545	0.607	0.923	-6.777	0.0948	0.0193	1.1e-06	0.0924	0.868	184.819	213973.0
1546	0.836	0.509	-13.668	0.0548	0.467	4.1e-06	0.0436	0.949	138.714	276493.0
1547	0.806	0.649	-9.004	0.0347	0.0391	5.55e-05	0.0557	0.897	114.834	249573.0
1548	0.481	0.859	-5.726	0.0353	0.00304	0.0145	0.161	0.488	126.016	233493.0
1549	0.727	0.559	-10.194	0.0392	0.62	0.0114	0.0629	0.393	105.06	306560.0
1550	0.754	0.854	-7.114	0.0363	0.00148	0.00692	0.0675	0.761	113.908	282840.0
1551	0.469	0.278	-16.311	0.028	0.248	0.000126	0.133	0.331	169.735	231840.0
1552	0.507	0.977	-2.765	0.0935	0.0127	0.0	0.469	0.849	75.037	172320.0
1553	0.533	0.512	-6.851	0.0288	0.0475	0.0	0.0442	0.553	75.984	234867.0
1554	0.688	0.715	-8.095	0.0265	0.296	0.000122	0.067	0.933	103.976	270133.0
1555	0.81	0.957	-6.049	0.0364	0.0165	0.284	0.248	0.962	129.985	197773.0
1556	0.848	0.898	-8.702	0.0915	0.0651	2.26e-05	0.062	0.897	134.93	120463.0
1557	0.801	0.581	-8.491	0.0681	0.0968	0.000318	0.0971	0.656	107.545	227267.0
1558	0.739	0.947	-1.916	0.0411	0.00916	3.14e-05	0.326	0.766	88.009	261933.0
1559	0.6	0.796	-4.481	0.0275	0.000109	5.2e-05	0.484	0.75	105.991	257920.0
1560	0.712	0.875	-5.281	0.0336	0.152	0.00201	0.114	0.915	118.026	263360.0
1561	0.694	0.78	-7.872	0.0267	0.121	0.00157	0.114	0.829	120.266	254347.0
1562	0.475	0.124	-23.988	0.0406	0.818	0.898	0.121	0.0559	59.999	150000.0
1563	0.749	0.748	-7.011	0.0323	0.295	0.000443	0.469	0.827	137.547	213267.0
1564	0.843	0.806	-5.946	0.269	0.143	0.0	0.0771	0.613	94.948	270507.0
1565	0.743	0.546	-9.088	0.0237	0.213	0.0	0.0837	0.673	113.553	262360.0
1566	0.628	0.678	-4.119	0.0364	0.125	3.24e-05	0.374	0.551	98.021	219760.0
1567	0.708	0.739	-9.319	0.14	0.457	0.00269	0.427	0.933	104.747	203413.0
1568	0.715	0.931	-0.277	0.0582	0.0261	0.0	0.134	0.946	124.992	215293.0
1569	0.852	0.906	-5.248	0.0416	0.111	0.0565	0.265	0.965	133.247	230760.0
1570	0.658	0.714	-9.247	0.0519	0.0294	5.7e-05	0.651	0.806	117.283	265600.0
1571	0.746	0.443	-7.693	0.0771	0.282	0.0	0.14	0.272	119.311	274227.0
1572	0.783	0.97	-4.811	0.122	0.0311	7.6e-06	0.59	0.629	128.011	229027.0
1573	0.635	0.772	-4.825	0.0279	0.216	0.0	0.285	0.948	119.017	147893.0
1574	0.412	0.671	-4.827	0.0316	0.0787	0.0	0.112	0.581	84.408	180720.0
1575	0.632	0.768	-3.065	0.212	0.157	0.0	0.374	0.591	173.879	185533.0
1576	0.244	0.44	-7.777	0.0475	0.871	8.65e-05	0.372	0.113	82.02	184480.0
1577	0.469	0.935	-4.538	0.0982	0.00892	0.0	0.0953	0.597	149.979	218493.0
1578	0.662	0.948	-3.007	0.0586	0.181	0.0	0.118	0.934	125.663	240933.0
1579	0.515	0.587	-7.136	0.0383	0.00662	0.0	0.14	0.361	148.044	195667.0
1580	0.704	0.225	-14.454	0.0994	0.902	0.657	0.106	0.243	120.006	245426.0
1581	0.768	0.89	-5.506	0.0433	0.0241	0.00905	0.266	0.802	115.579	244573.0
1582	0.762	0.661	-6.075	0.0687	0.15	0.0	0.256	0.769	130.009	225373.0
1583	0.607	0.468	-10.155	0.0249	0.0276	0.0142	0.0886	0.558	157.206	237197.0
1584	0.743	0.542	-9.919	0.0706	0.0547	0.0	0.101	0.541	92.056	199867.0
1585	0.663	0.819	-7.464	0.0335	0.147	0.0	0.0915	0.73	125.878	210000.0
1586	0.674	0.58	-4.866	0.0311	0.0609	0.0	0.159	0.0759	121.987	259672.0
1587	0.637	0.58	-9.417	0.0278	0.436	0.00017	0.16	0.96	99.247	167347.0
1588	0.68	0.876	-3.646	0.0577	0.246	0.000187	0.0788	0.816	187.785	175360.0
1589	0.336	0.629	-8.096	0.0378	9.97e-05	0.817	0.191	0.359	135.051	297333.0
1590	0.605	0.853	-5.281	0.0344	0.156	0.117	0.194	0.52	127.657	202747.0
1591	0.625	0.533	-11.903	0.0596	0.659	0.00266	0.0546	0.139	108.296	300840.0
1592	0.458	0.72	-6.335	0.0509	0.00533	5.01e-06	0.0343	0.459	84.525	286627.0
1593	0.57	0.865	-4.518	0.0472	0.00205	0.0	0.404	0.691	110.01	178600.0
1594	0.713	0.702	-7.409	0.0277	0.292	0.0	0.727	0.964	129.824	177781.0
1595	0.695	0.711	-4.367	0.0471	0.063	0.000171	0.0682	0.348	118.893	209773.0
1596	0.475	0.661	-5.7	0.0375	0.00172	4.3e-05	0.151	0.283	137.828	222680.0
1597	0.68	0.881	-6.774	0.0336	0.228	0.0	0.363	0.946	111.532	217627.0
1598	0.818	0.705	-9.609	0.0329	0.413	0.0	0.0269	0.965	123.436	274067.0
1599	0.502	0.938	-3.114	0.13	0.00098	0.0	0.318	0.35	144.077	200347.0
1600	0.654	0.795	-4.864	0.212	0.195	1.68e-05	0.0618	0.707	171.968	215827.0
1601	0.547	0.394	-9.793	0.0262	0.0522	6.4e-06	0.0795	0.17	142.37	388733.0
1602	0.268	0.742	-4.939	0.0355	0.0518	0.0	0.626	0.416	159.779	321093.0
1603	0.616	0.685	-15.289	0.04	0.0245	1.13e-05	0.0491	0.895	150.055	348333.0
1604	0.606	0.913	-6.039	0.0351	0.246	0.00696	0.34	0.838	123.58	266600.0
1605	0.887	0.48	-11.994	0.117	0.0094	3.58e-05	0.0662	0.607	95.846	193200.0
1606	0.641	0.922	-4.457	0.0786	0.0291	0.0	0.0862	0.847	146.078	258343.0
1607	0.678	0.869	-4.345	0.0461	0.149	0.0	0.0593	0.882	123.964	200533.0
1608	0.476	0.722	-10.017	0.0646	0.598	0.0	0.184	0.909	92.966	119800.0
1609	0.643	0.802	-4.92	0.0227	0.0299	0.0	0.0719	0.53	95.99	270333.0
1610	0.768	0.89	-5.506	0.0433	0.0241	0.00905	0.266	0.802	115.579	244573.0
1611	0.726	0.449	-9.206	0.0286	0.487	1.34e-06	0.0824	0.294	130.388	241333.0
1612	0.572	0.209	-10.413	0.0313	0.765	0.0	0.356	0.446	80.069	249668.0
1613	0.638	0.831	-3.944	0.182	0.0281	3.06e-06	0.277	0.685	175.038	223053.0
1614	0.771	0.68	-5.881	0.224	0.277	1.18e-05	0.682	0.808	119.952	276160.0
1615	0.484	0.731	-6.694	0.0379	0.431	0.0	0.151	0.51	101.654	204280.0
